  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
   ga71     71   4.6533039E-08  1.4689481E-07  1.0036177E-07  3.5645428E-08  2.4355515E-08  1.6540653E-01
   ge70     70   8.5472323E-08  2.4893544E-07  1.6346311E-07  6.0406563E-08  3.9668777E-08  1.8263532E-01
   ge71     71   5.5023788E-30  5.5023788E-30  0.0000000E+00  1.3352048E-30  0.0000000E+00  0.0000000E+00
   ge72     72   7.5141315E-08  2.9732894E-07  2.2218762E-07  7.2149710E-08  5.3919877E-08  1.2648571E-01
   ge73     73   2.2385727E-08  8.5617515E-08  6.3231788E-08  2.0775909E-08  1.5344913E-08  1.3159561E-01
   ge74     74   9.5349549E-08  3.9618169E-07  3.0083214E-07  9.6137278E-08  7.3005104E-08  1.1953861E-01
   as75     75   8.3771390E-09  5.2481699E-08  4.4104560E-08  1.2735186E-08  1.0703173E-08  7.5492769E-02
   se76     76   3.1509160E-08  7.7426023E-08  4.5916863E-08  1.8788164E-08  1.1142977E-08  2.2688308E-01
   se77     77   1.2014780E-08  4.9897778E-08  3.7882998E-08  1.2108173E-08  9.1933412E-09  1.1960525E-01
   se78     78   7.9928483E-08  1.9947836E-07  1.1954988E-07  4.8405333E-08  2.9012032E-08  2.2231507E-01
   se79     79   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   se80     80   9.8030768E-08  3.5393981E-07  2.5590904E-07  8.5886882E-08  6.2103297E-08  1.4081219E-01
   br79     79   1.7595561E-08  5.8519472E-08  4.0923911E-08  1.4200309E-08  9.9313002E-09  1.5529171E-01
   br80     80   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   br81     81   1.2989148E-08  5.3807838E-08  4.0818691E-08  1.3056987E-08  9.9057660E-09  1.1995492E-01
   kr80     80  -2.3155078E-10  9.5211794E-09  9.7527302E-09  2.3104052E-09  2.3667655E-09 -1.0467065E-02
   kr81     81   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr82     82   4.7171213E-08  9.7260369E-08  5.0089156E-08  2.3601158E-08  1.2155497E-08  2.8816062E-01
   kr83     83   1.6182767E-08  6.6410884E-08  5.0228117E-08  1.6115235E-08  1.2189219E-08  1.2126076E-01
   kr84     84   1.1432212E-07  3.6484099E-07  2.5051887E-07  8.8532154E-08  6.0795223E-08  1.6323158E-01
   kr-5     85  -1.5696392E-13 -1.5696392E-13  0.0000000E+00 -3.8088795E-14  0.0000000E+00  0.0000000E+00
   kr*5     85   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr86     86   2.8889929E-07  3.6646333E-07  7.7564046E-08  8.8925830E-08  1.8823028E-08  6.7433840E-01
   rb85     85   4.0156824E-08  8.0816612E-08  4.0659788E-08  1.9610923E-08  9.8672048E-09  2.9830387E-01
   rb86     86   2.9630545E-28  2.9630545E-28  0.0000000E+00  7.1901350E-29  0.0000000E+00  0.0000000E+00
   rb87     87   6.1763281E-08  7.8889805E-08  1.7126524E-08  1.9143366E-08  4.1562171E-09  6.6332006E-01
   sr86     86   2.3055591E-08  4.2028880E-08  1.8973289E-08  1.0198709E-08  4.6043849E-09  3.4537363E-01
   sr87     87   1.1921304E-08  2.5334927E-08  1.3413623E-08  6.1477623E-09  3.2551806E-09  2.7614200E-01
   sr88     88   3.8203592E-07  5.4470161E-07  1.6266569E-07  1.3217705E-07  3.9475257E-08  5.2483112E-01
   sr89     89   9.1279108E-26  9.1279108E-26  0.0000000E+00  2.2149747E-26  0.0000000E+00  0.0000000E+00
   sr90     90   1.6196349E-12  1.6196349E-12  0.0000000E+00  3.9301987E-13  0.0000000E+00  0.0000000E+00
    y89     89   1.2196611E-07  1.6076635E-07  3.8800234E-08  3.9011493E-08  9.4159329E-09  6.1732918E-01
    y90     90   4.0959313E-16  4.0959313E-16  0.0000000E+00  9.9391686E-17  0.0000000E+00  0.0000000E+00
    y91     91   1.6916119E-25  1.6916119E-25  0.0000000E+00  4.1048581E-26  0.0000000E+00  0.0000000E+00
   zr90     90   1.1228447E-07  1.5852845E-07  4.6243979E-08  3.8468443E-08  1.1222361E-08  5.3502035E-01
   zr91     91   3.4421927E-08  4.4618517E-08  1.0196590E-08  1.0827110E-08  2.4744802E-09  6.4102858E-01
   zr92     92   6.4538355E-08  8.0295436E-08  1.5757081E-08  1.9484455E-08  3.8238848E-09  7.0718348E-01
   zr93     93   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zr94     94   8.1181234E-08  9.7496951E-08  1.6315717E-08  2.3658567E-08  3.9594532E-09  7.7635324E-01
   zr95     95   3.0493765E-24  3.0493765E-24  0.0000000E+00  7.3996035E-25  0.0000000E+00  0.0000000E+00
   zr96     96   4.1902805E-08  4.4587271E-08  2.6844644E-09  1.0819527E-08  6.5145839E-10  1.2203217E+00
   nb93     93   2.4825381E-08  3.1870975E-08  7.0455943E-09  7.7337967E-09  1.7098053E-09  6.5544611E-01
   nb94     94   3.9054991E-15  3.9054991E-15  0.0000000E+00  9.4770673E-16  0.0000000E+00  0.0000000E+00
   nb95     95   3.6728102E-24  3.6728102E-24  0.0000000E+00  8.9124253E-25  0.0000000E+00  0.0000000E+00
   mo94     94  -5.2402971E-11  2.1557238E-09  2.2081268E-09  5.2310700E-10  5.3586208E-10 -1.0462477E-02
   mo95     95   1.6832065E-08  2.0694412E-08  3.8623473E-09  5.0216968E-09  9.3730379E-10  7.2897011E-01
   mo96     96   2.9010247E-08  3.3118713E-08  4.1084665E-09  8.0365723E-09  9.9703124E-10  9.0636212E-01
   mo97     97   9.1453272E-09  1.1535461E-08  2.3901332E-09  2.7991898E-09  5.8003086E-10  6.8358123E-01
   mo98     98   2.0903421E-08  2.7039473E-08  6.1360526E-09  6.5613865E-09  1.4890802E-09  6.4407754E-01
   tc99     99   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ru99     99   2.4470230E-09  4.5894741E-09  2.1424511E-09  1.1136798E-09  5.1992405E-10  3.3082044E-01
  ru100    100   8.0176346E-09  1.0154578E-08  2.1369426E-09  2.4641054E-09  5.1858728E-10  6.7683744E-01
  ru101    101   1.5862844E-09  4.5085979E-09  2.9223135E-09  1.0940544E-09  7.0917894E-10  1.8828312E-01
  ru102    102   9.4436814E-09  1.4901499E-08  5.4578178E-09  3.6159911E-09  1.3244881E-09  4.3617931E-01
  rh103    103   1.4611541E-09  4.9466391E-09  3.4854850E-09  1.2003493E-09  8.4584784E-10  1.5201539E-01
  pd104    104   4.9497579E-09  6.4750312E-09  1.5252735E-09  1.5712283E-09  3.7014913E-10  6.2786257E-01
  pd105    105   1.1533257E-09  4.2400830E-09  3.0867573E-09  1.0288966E-09  7.4908568E-10  1.3784024E-01
  pd106    106   5.6304721E-09  9.4443848E-09  3.8139127E-09  2.2917703E-09  9.2554975E-10  3.9377132E-01
  pd107    107   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  pd108    108   7.3477393E-09  1.1109920E-08  3.7621808E-09  2.6959284E-09  9.1299551E-10  4.7023970E-01
  ag107    107   1.0469843E-09  3.6379866E-09  2.5910023E-09  8.8279223E-10  6.2877720E-10  1.4736170E-01
  ag108    108   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ag109    109   1.7706694E-09  4.2227990E-09  2.4521296E-09  1.0247025E-09  5.9507599E-10  2.3602539E-01
  cd108    108  -2.0492497E-12  1.4324109E-10  1.4529034E-10  3.4758817E-11  3.5258654E-11 -6.2007229E-03
  cd109    109   1.6389254E-23  1.6389254E-23  0.0000000E+00  3.9770091E-24  0.0000000E+00  0.0000000E+00
  cd110    110   6.6906294E-09  8.7673646E-09  2.0767355E-09  2.1274849E-09  5.0397642E-10  6.2545627E-01
  cd111    111   2.1656470E-09  4.3132569E-09  2.1476099E-09  1.0466530E-09  5.2117599E-10  3.0281830E-01
  cd112    112   9.0758006E-09  1.3160873E-08  4.0850727E-09  3.1936118E-09  9.9135400E-10  5.0805336E-01
  cd113    113   2.6597660E-09  4.7470050E-09  2.0872390E-09  1.1519061E-09  5.0652538E-10  3.5681590E-01
  cd114    114   1.4607165E-08  1.9557827E-08  4.9506617E-09  4.7458939E-09  1.2014127E-09  5.9662580E-01
  in115    115   2.7835818E-09  4.6503126E-09  1.8667308E-09  1.1284428E-09  4.5301299E-10  3.9636889E-01
  sn116    116   2.2714939E-08  2.8555323E-08  5.8403833E-09  6.9292221E-09  1.4173279E-09  6.8921417E-01
  sn117    117   6.6917769E-09  9.8032933E-09  3.1115166E-09  2.3788629E-09  7.5509421E-10  4.9836829E-01
  sn118    118   3.5859649E-08  4.5347583E-08  9.4879331E-09  1.1004024E-08  2.3025055E-09  6.7935085E-01
  sn119    119   1.0361454E-08  1.3901156E-08  3.5397023E-09  3.3732483E-09  8.5900514E-10  5.9405255E-01
  sn120    120   6.0143577E-08  7.3681584E-08  1.3538006E-08  1.7879541E-08  3.2853658E-09  7.3577261E-01
  sb121    121   4.2395993E-09  6.3273515E-09  2.0877522E-09  1.5353924E-09  5.0664994E-10  4.8151135E-01
  te122    122   7.5314297E-09  8.9192032E-09  1.3877733E-09  2.1643298E-09  3.3678099E-10  8.0797589E-01
  te123    123   2.7422833E-09  3.2306195E-09  4.8833632E-10  7.8394069E-10  1.1850811E-10  8.2053518E-01
  te124    124   1.4386970E-08  1.7008936E-08  2.6219669E-09  4.1273811E-09  6.3629169E-10  8.1201833E-01
  te125    125   4.7143485E-09  8.6566923E-09  3.9423438E-09  2.1006292E-09  9.5671704E-10  3.4156591E-01
  te126    126   2.7170088E-08  3.7759634E-08  1.0589544E-08  9.1627363E-09  2.5698412E-09  5.5211890E-01
   i127    127   3.2473357E-09  1.6528105E-08  1.3280769E-08  4.0107029E-09  3.2229404E-09  9.4968207E-02
   i128    128   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   i129    129   9.6043885E-12  9.6043885E-12  0.0000000E+00  2.3305967E-12  0.0000000E+00  0.0000000E+00
  xe128    128   8.5940446E-09  1.0028501E-08  1.4344566E-09  2.4335116E-09  3.4810993E-10  8.4451699E-01
  xe129    129   2.8862139E-09  2.0894026E-08  1.8007812E-08  5.0701350E-09  4.3700856E-09  6.4529561E-02
  xe130    130   1.7196072E-08  2.0109757E-08  2.9136862E-09  4.8798250E-09  7.0708528E-10  8.3893245E-01
  xe131    131   6.2958936E-09  2.0850910E-08  1.4555017E-08  5.0596727E-09  3.5321712E-09  1.5608068E-01
  xe132    132   3.4000589E-08  5.1926335E-08  1.7925746E-08  1.2600422E-08  4.3501704E-09  4.6187881E-01
  xe133    133   5.7703645E-34  5.7703645E-34  0.0000000E+00  1.4002341E-34  0.0000000E+00  0.0000000E+00
  xe134    134   2.1450337E-08  2.8169383E-08  6.7190462E-09  6.8355703E-09  1.6305596E-09  6.2243807E-01
  cs133    133   4.5662780E-09  9.2790575E-09  4.7127795E-09  2.2516520E-09  1.1436843E-09  2.9419512E-01
  cs134    134   9.3722500E-18  9.3722500E-18  0.0000000E+00  2.2742661E-18  0.0000000E+00  0.0000000E+00
  cs135    135   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  cs136    136   9.0700157E-31  9.0700157E-31  0.0000000E+00  2.2009260E-31  0.0000000E+00  0.0000000E+00
