# x rho vel Tmat Trad Frad/c
1.156472318532739130e-02 1.786249598454373366e+00 1.679496528702301594e+00 4.251037639085634368e+00 3.583239430466341968e+00 -3.116090750887499183e+01
1.156494033276064815e-02 1.787223211117805910e+00 1.678581601524563593e+00 4.251281100963273829e+00 3.583303112317932193e+00 -3.114052418849679427e+01
1.156515815443766651e-02 1.788198501072117752e+00 1.677666097025215297e+00 4.251521923254080626e+00 3.583366946742163606e+00 -3.112006995998269332e+01
1.156537665215575175e-02 1.789175472171924852e+00 1.676750015110717529e+00 4.251760100698377620e+00 3.583430933771087457e+00 -3.109954471135475629e+01
1.156559582772363239e-02 1.790154128282931190e+00 1.675833355688496562e+00 4.251995628031719932e+00 3.583495073444909362e+00 -3.107894833056434081e+01
1.156581568296155549e-02 1.791134473281969397e+00 1.674916118666945453e+00 4.252228499984905596e+00 3.583559365812220232e+00 -3.105828070549261710e+01
1.156603622019580432e-02 1.792116511044804739e+00 1.673998303966854673e+00 4.252458711342042008e+00 3.583623800257304204e+00 -3.103754172326136640e+01
1.156625744095561570e-02 1.793100245478397303e+00 1.673079911491285987e+00 4.252686256787568730e+00 3.583688383629252350e+00 -3.101673127205285496e+01
1.156647934676796260e-02 1.794085680501310787e+00 1.672160941143974622e+00 4.252911130999567746e+00 3.583753123083131875e+00 -3.099584923999653086e+01
1.156670193951618054e-02 1.795072820034871564e+00 1.671241392837601536e+00 4.253133328691869330e+00 3.583818018344989920e+00 -3.097489551467193891e+01
1.156692522109461878e-02 1.796061668011745160e+00 1.670321266485812917e+00 4.253352844573513813e+00 3.583883069166453605e+00 -3.095386998359132136e+01
1.156714919340875135e-02 1.797052228375977112e+00 1.669400562003222843e+00 4.253569673348768454e+00 3.583948275325652411e+00 -3.093277253420009387e+01
1.156737385837530371e-02 1.798044505083028710e+00 1.668479279305418617e+00 4.253783809717146980e+00 3.584013636624083343e+00 -3.091160305387688467e+01
1.156759921792236204e-02 1.799038502099818970e+00 1.667557418308964090e+00 4.253995248373426463e+00 3.584079152886375130e+00 -3.089036142993374767e+01
1.156782527398949462e-02 1.800034223404758382e+00 1.666634978931406330e+00 4.254203984007669526e+00 3.584144823960049298e+00 -3.086904754961693342e+01
1.156805202852786464e-02 1.801031672987793764e+00 1.665711961091276283e+00 4.254410011305234995e+00 3.584210649713894359e+00 -3.084766130010662266e+01
1.156827948350035162e-02 1.802030854850440900e+00 1.664788364708097212e+00 4.254613324946804553e+00 3.584276630036572708e+00 -3.082620256851748053e+01
1.156850764088166762e-02 1.803031773005828287e+00 1.663864189702386698e+00 4.254813919608393391e+00 3.584342764837074480e+00 -3.080467124189904737e+01
1.156873650265846654e-02 1.804034431478734879e+00 1.662939435995660853e+00 4.255011789961374191e+00 3.584409054043212084e+00 -3.078306720723598389e+01
1.156896607082947420e-02 1.805038834305628281e+00 1.662014103510440766e+00 4.255206930672492227e+00 3.584475497599644900e+00 -3.076139035144815281e+01
1.156919634740559075e-02 1.806044985534708491e+00 1.661088192170253164e+00 4.255399336403883126e+00 3.584542095468917555e+00 -3.073964056139128687e+01
1.156942733441002416e-02 1.807052889225942316e+00 1.660161701899638853e+00 4.255589001813094185e+00 3.584608847628908634e+00 -3.071781772385699227e+01
1.156965903387838744e-02 1.808062549451108225e+00 1.659234632624153605e+00 4.255775921553098584e+00 3.584675754073753495e+00 -3.069592172557335630e+01
1.156989144785883390e-02 1.809073970293834099e+00 1.658306984270373929e+00 4.255960090272315810e+00 3.584742814811292977e+00 -3.067395245320502895e+01
1.157012457841216126e-02 1.810087155849637197e+00 1.657378756765902406e+00 4.256141502614629424e+00 3.584810029863416680e+00 -3.065190979335365284e+01
1.157035842761193652e-02 1.811102110225967010e+00 1.656449950039369678e+00 4.256320153219406599e+00 3.584877399265135711e+00 -3.062979363255826826e+01
1.157059299794523620e-02 1.812118837535450666e+00 1.655520564026646380e+00 4.256496036753427248e+00 3.584944917208082060e+00 -3.060760385692899987e+01
1.157082829185128101e-02 1.813137341903746647e+00 1.654590598663683521e+00 4.256669147874142745e+00 3.585012578787167392e+00 -3.058534035257199335e+01
1.157106431045937592e-02 1.814157627491013836e+00 1.653660053866989665e+00 4.256839481129147451e+00 3.585080398442615834e+00 -3.056300300674016057e+01
1.157130105592139857e-02 1.815179698452397572e+00 1.652728929569765137e+00 4.257007031141997189e+00 3.585148375871209048e+00 -3.054059170570017656e+01
1.157153853040105047e-02 1.816203558955206576e+00 1.651797225706234551e+00 4.257171792531695864e+00 3.585216510802573087e+00 -3.051810633565946063e+01
1.157177673607400967e-02 1.817229213178952696e+00 1.650864942211653252e+00 4.257333759912722115e+00 3.585284802996165698e+00 -3.049554678276621189e+01
1.157201567512808685e-02 1.818256665315391762e+00 1.649932079022311759e+00 4.257492927895047963e+00 3.585353252241266109e+00 -3.047291293310987470e+01
1.157225534976338149e-02 1.819285919568564891e+00 1.648998636075541091e+00 4.257649291084159238e+00 3.585421858355349212e+00 -3.045020467272140507e+01
1.157249576219243625e-02 1.820316980154842446e+00 1.648064613309715876e+00 4.257802844081079563e+00 3.585490621182690685e+00 -3.042742188757350519e+01
1.157273691464039134e-02 1.821349851302963563e+00 1.647130010664260791e+00 4.257953581482389005e+00 3.585559540593780348e+00 -3.040456446358111009e+01
1.157297880934514411e-02 1.822384537254079007e+00 1.646194828079654782e+00 4.258101497880246278e+00 3.585628616483580888e+00 -3.038163228660162218e+01
1.157322144855750003e-02 1.823421042261794689e+00 1.645259065497435502e+00 4.258246587862410948e+00 3.585697848771059792e+00 -3.035862524243529137e+01
1.157346483454133046e-02 1.824459370592211860e+00 1.644322722860204200e+00 4.258388846012262974e+00 3.585767237397100793e+00 -3.033554321682535360e+01
1.157370896957372539e-02 1.825499526523971738e+00 1.643385800111630601e+00 4.258528266908824023e+00 3.585836782324381744e+00 -3.031238609545863838e+01
1.157395385594515470e-02 1.826541514348297479e+00 1.642448297196457574e+00 4.258664845126781451e+00 3.585906483535867828e+00 -3.028915376396575354e+01
1.157419949595961568e-02 1.827585338369037693e+00 1.641510214060505346e+00 4.258798575236505179e+00 3.585976341033648040e+00 -3.026584610792147956e+01
1.157444589193479603e-02 1.828631002902709524e+00 1.640571550650676613e+00 4.258929451804072563e+00 3.586046354838235750e+00 -3.024246301284514260e+01
1.157469304620221962e-02 1.829678512278541724e+00 1.639632306914961424e+00 4.259057469391287931e+00 3.586116524987295939e+00 -3.021900436420085612e+01
1.157494096110741472e-02 1.830727870838519955e+00 1.638692482802440509e+00 4.259182622555703013e+00 3.586186851534710396e+00 -3.019547004739800400e+01
1.157518963901005803e-02 1.831779082937429193e+00 1.637752078263291056e+00 4.259304905850641809e+00 3.586257334549422637e+00 -3.017185994779151770e+01
1.157543908228413770e-02 1.832832152942897253e+00 1.636811093248791593e+00 4.259424313825216579e+00 3.586327974115429029e+00 -3.014817395068240913e+01
1.157568929400694391e-02 1.833887085222597024e+00 1.635869527722782601e+00 4.259540841084021423e+00 3.586398759403002678e+00 -3.012441194065679539e+01
1.157594027574832159e-02 1.834943884185500362e+00 1.634927381624887044e+00 4.259654482095641015e+00 3.586469703739177284e+00 -3.010057380371022973e+01
1.157619202993953253e-02 1.836002554237789353e+00 1.633984654909938605e+00 4.259765231397850904e+00 3.586540807031132427e+00 -3.007665942497008515e+01
1.157644455902838085e-02 1.837063099798635024e+00 1.633041347533918275e+00 4.259873083524444937e+00 3.586612069171568162e+00 -3.005266868950988624e+01
1.157669786547689365e-02 1.838125525300293051e+00 1.632097459453914379e+00 4.259978033005035414e+00 3.586683490076011172e+00 -3.002860148235171778e+01
1.157695195176149106e-02 1.839189835188146382e+00 1.631152990628128574e+00 4.260080074365081515e+00 3.586755069683156716e+00 -3.000445768846692118e+01
1.157720682037316137e-02 1.840256033920750989e+00 1.630207941015881623e+00 4.260179202125911502e+00 3.586826807952437690e+00 -2.998023719277632182e+01
1.157746247381762766e-02 1.841324125969882708e+00 1.629262310577615835e+00 4.260275410804740481e+00 3.586898704863784371e+00 -2.995593988015049902e+01
1.157771891461552467e-02 1.842394115820580325e+00 1.628316099274902395e+00 4.260368694914700605e+00 3.586970760416234860e+00 -2.993156563541047177e+01
1.157797614530256709e-02 1.843466007971194198e+00 1.627369307070444027e+00 4.260459048964857054e+00 3.587042974626891034e+00 -2.990711434332767027e+01
1.157823416842972304e-02 1.844539806933431336e+00 1.626421933928080765e+00 4.260546467460232911e+00 3.587115347530447806e+00 -2.988258588862478149e+01
1.157849298656338233e-02 1.845615517232401137e+00 1.625473979812794401e+00 4.260630944901834916e+00 3.587187879176651162e+00 -2.985798015597556443e+01
1.157875260228553166e-02 1.846693143406662685e+00 1.624525444690713361e+00 4.260712475786669451e+00 3.587260569631562035e+00 -2.983329703000589816e+01
1.157901301819392985e-02 1.847772690008271601e+00 1.623576328529117152e+00 4.260791054607772743e+00 3.587333418974781196e+00 -2.980853639529371080e+01
1.157927423690226568e-02 1.848854161602826451e+00 1.622626631296441024e+00 4.260866675854227736e+00 3.587406427299213885e+00 -2.978369813636950170e+01
1.157953626104034871e-02 1.849937562769516486e+00 1.621676352962280854e+00 4.260939334011189850e+00 3.587479594709910735e+00 -2.975878213771682468e+01
1.157979909325426368e-02 1.851022898101168712e+00 1.620725493497397807e+00 4.261009023559907405e+00 3.587552921323604149e+00 -2.973378828377264327e+01
1.158006273620655092e-02 1.852110172204296079e+00 1.619774052873722114e+00 4.261075738977745608e+00 3.587626407267663797e+00 -2.970871645892774282e+01
1.158032719257637809e-02 1.853199389699145216e+00 1.618822031064358624e+00 4.261139474738210531e+00 3.587700052678941098e+00 -2.968356654752722079e+01
1.158059246505971016e-02 1.854290555219743730e+00 1.617869428043591240e+00 4.261200225310968648e+00 3.587773857702841074e+00 -2.965833843387074253e+01
1.158085855651393159e-02 1.855383673411532763e+00 1.616916243788993457e+00 4.261257985172975715e+00 3.587847820462544135e+00 -2.963303200209417554e+01
1.158112546954198109e-02 1.856478748938372503e+00 1.615962478275364100e+00 4.261312748776517445e+00 3.587921942906868722e+00 -2.960764713651317592e+01
1.158139320682315121e-02 1.857575786477067670e+00 1.615008131479558351e+00 4.261364510574649600e+00 3.587996226158605584e+00 -2.958218372134956908e+01
1.158166177112889862e-02 1.858674790717149472e+00 1.614053203380717560e+00 4.261413265022419239e+00 3.588070670298351583e+00 -2.955664164072056010e+01
1.158193116524804979e-02 1.859775766362178784e+00 1.613097693959181456e+00 4.261459006571127972e+00 3.588145275414922786e+00 -2.953102077870037689e+01
1.158220139198695882e-02 1.860878718129796772e+00 1.612141603196490136e+00 4.261501729668351501e+00 3.588220041605695965e+00 -2.950532101932076401e+01
1.158247245416967226e-02 1.861983650751774189e+00 1.611184931075389848e+00 4.261541428757961825e+00 3.588294968975684451e+00 -2.947954224657144451e+01
1.158274435463808871e-02 1.863090568974062444e+00 1.610227677579836092e+00 4.261578098280150328e+00 3.588370057637419119e+00 -2.945368434440078431e+01
1.158301709625212186e-02 1.864199477556841567e+00 1.609269842695000285e+00 4.261611732671449992e+00 3.588445307709678289e+00 -2.942774719671596273e+01
1.158329068188986705e-02 1.865310381274573048e+00 1.608311426407271538e+00 4.261642326364754929e+00 3.588520719317600527e+00 -2.940173068738360485e+01
1.158356511444775389e-02 1.866423284916050029e+00 1.607352428704262204e+00 4.261669873789343477e+00 3.588596292592451054e+00 -2.937563470023029311e+01
1.158384039684071803e-02 1.867538193284447257e+00 1.606392849574812320e+00 4.261694369370902180e+00 3.588672027669545184e+00 -2.934945911904283022e+01
1.158411653200236077e-02 1.868655111197375485e+00 1.605432689008992275e+00 4.261715807531544442e+00 3.588747924690092184e+00 -2.932320382756902788e+01
1.158439352295690186e-02 1.869774043485865178e+00 1.604471946999021847e+00 4.261734182694684847e+00 3.588823982912759725e+00 -2.929686870946713739e+01
1.158467137262318702e-02 1.870894994997325700e+00 1.603510623536778645e+00 4.261749489271807967e+00 3.588900203135486411e+00 -2.927045364844543585e+01
1.158495008394023681e-02 1.872017970593742975e+00 1.602548718615397716e+00 4.261761721670960235e+00 3.588976586147063941e+00 -2.924395852817346864e+01
1.158522965992353666e-02 1.873142975150897227e+00 1.601586232229990303e+00 4.261770874300568224e+00 3.589053132032757887e+00 -2.921738323224296607e+01
1.158551010360751692e-02 1.874270013559270698e+00 1.600623164376913321e+00 4.261776941565558197e+00 3.589129840888692691e+00 -2.919072764420964461e+01
1.158579141804573151e-02 1.875399090724098938e+00 1.599659515053773573e+00 4.261779917867380973e+00 3.589206712818852285e+00 -2.916399164759324592e+01
1.158607360631104706e-02 1.876530211565425432e+00 1.598695284259431970e+00 4.261779797604038578e+00 3.589283747935306579e+00 -2.913717512587815150e+01
1.158635667149582674e-02 1.877663381018152666e+00 1.597730471994009083e+00 4.261776575170103776e+00 3.589360946358093329e+00 -2.911027796251399735e+01
1.158664061671211415e-02 1.878798604032096087e+00 1.596765078258888249e+00 4.261770244956744946e+00 3.589438308214179418e+00 -2.908330004091612508e+01
1.158692544509182069e-02 1.879935885572037835e+00 1.595799103056720680e+00 4.261760801351749173e+00 3.589515833636306219e+00 -2.905624124446575607e+01
1.158721115978690944e-02 1.881075230617779814e+00 1.594832546391429906e+00 4.261748238739547112e+00 3.589593522764022548e+00 -2.902910145651113183e+01
1.158749776396957726e-02 1.882216644164197650e+00 1.593865408268215766e+00 4.261732551501235200e+00 3.589671375741381176e+00 -2.900188056036727602e+01
1.158778526083244047e-02 1.883360131221296196e+00 1.592897688693558633e+00 4.261713734014596966e+00 3.589749392717970444e+00 -2.897457843931713484e+01
1.158807365366538999e-02 1.884505696813300935e+00 1.591929387676036090e+00 4.261691780658472872e+00 3.589827573055573318e+00 -2.894719497656749851e+01
1.158836294566728022e-02 1.885653345981075812e+00 1.590960505224329635e+00 4.261666685802106613e+00 3.589905917275536762e+00 -2.891973005535865582e+01
1.158865314001043118e-02 1.886803083781370738e+00 1.589991041347915468e+00 4.261638443808810628e+00 3.589984426393466599e+00 -2.889218355892725043e+01
1.158894423997807940e-02 1.887954915285162905e+00 1.589020996058515545e+00 4.261607049043763418e+00 3.590063100501416304e+00 -2.886455537042798269e+01
1.158923624887412893e-02 1.889108845578838070e+00 1.588050369369148784e+00 4.261572495868912291e+00 3.590141939699750040e+00 -2.883684537298587003e+01
1.158952917002337504e-02 1.890264879764249173e+00 1.587079161294133067e+00 4.261534778642998234e+00 3.590220944099905775e+00 -2.880905344969761117e+01
1.158982300677171250e-02 1.891423022958772737e+00 1.586107371849089898e+00 4.261493891721578997e+00 3.590300113820473982e+00 -2.878117948363124512e+01
1.159011776248634884e-02 1.892583280295361270e+00 1.585135001050951065e+00 4.261449829457059302e+00 3.590379448988348710e+00 -2.875322335782728445e+01
1.159041344055601955e-02 1.893745656922603660e+00 1.584162048917959975e+00 4.261402586198709486e+00 3.590458949737802108e+00 -2.872518495529885030e+01
1.159071004439120312e-02 1.894910158004777356e+00 1.583188515469679869e+00 4.261352156292696591e+00 3.590538616210021683e+00 -2.869706415903263164e+01
1.159100757742432403e-02 1.896076788721909434e+00 1.582214400726994485e+00 4.261298534082104794e+00 3.590618448551726072e+00 -2.866886085198880707e+01
1.159130604310998000e-02 1.897245554269829659e+00 1.581239704712115834e+00 4.261241713906962048e+00 3.590698446916545716e+00 -2.864057491710231673e+01
1.159160544492514669e-02 1.898416459860230665e+00 1.580264427448586639e+00 4.261181690104265840e+00 3.590778611462485781e+00 -2.861220623728280543e+01
1.159190578644158851e-02 1.899589510719902341e+00 1.579288568961968231e+00 4.261118457011694893e+00 3.590858941679771821e+00 -2.858375469537863722e+01
1.159220707117760221e-02 1.900764712092478437e+00 1.578312129278439668e+00 4.261052008960049875e+00 3.590939437774536280e+00 -2.855522017425344927e+01
