# x rho vel Tmat Trad
-2.010655039638682695e-01 1.004296092626514092e+00 2.987166854502205737e+01 7.215909272717122569e+00 7.434480476957396888e+00
-2.010367214836825123e-01 1.004322807340370716e+00 2.987087396675322992e+01 7.252454562767864488e+00 7.465311456117304623e+00
-2.010073495269418253e-01 1.004349764584984817e+00 2.987007221771643728e+01 7.289276652077745666e+00 7.496585724982129051e+00
-2.009773804678416653e-01 1.004376967492065509e+00 2.986926320593567397e+01 7.326378320664381327e+00 7.528301991926419134e+00
-2.009468083238666880e-01 1.004404418994412795e+00 2.986844684538059624e+01 7.363762386805011495e+00 7.560455019969754886e+00
-2.009156251082036548e-01 1.004432122323969834e+00 2.986762304115537958e+01 7.401431700313998441e+00 7.593043515898664886e+00
-2.008838239974430617e-01 1.004460080604599348e+00 2.986679170161004038e+01 7.439389149016824909e+00 7.626063697964716503e+00
-2.008513977620697832e-01 1.004488297140255559e+00 2.986595272977195847e+01 7.477637655063246847e+00 7.659513756126553830e+00
-2.008183370971121651e-01 1.004516775330922762e+00 2.986510602584705865e+01 7.516180176689984727e+00 7.693392473833982059e+00
-2.007846344276504602e-01 1.004545518652604885e+00 2.986425148781604832e+01 7.555019709067671840e+00 7.727698884471111640e+00
-2.007502816053500783e-01 1.004574530467068794e+00 2.986338901709138938e+01 7.594159287740780861e+00 7.762429505681919473e+00
-2.007152699280184416e-01 1.004603814469195777e+00 2.986251850521904316e+01 7.633601982477022929e+00 7.797584837259027069e+00
-2.006795894909997602e-01 1.004633374249215061e+00 2.986163984689406803e+01 7.673350904438622777e+00 7.833162959581916773e+00
-2.006432308687671195e-01 1.004663213673067323e+00 2.986075292865501041e+01 7.713409201007483951e+00 7.869164927194731263e+00
-2.006061853149089247e-01 1.004693336323841057e+00 2.985985764548771115e+01 7.753780064933014415e+00 7.905586952090332353e+00
-2.005684429778861189e-01 1.004723746218920910e+00 2.985895387951072522e+01 7.794466723965423505e+00 7.942430340184227333e+00
-2.005299928453934677e-01 1.004754447236895221e+00 2.985804151701034925e+01 7.835472450278132328e+00 7.979693546941802218e+00
-2.004908243462233675e-01 1.004785443579121917e+00 2.985712043472457466e+01 7.876800553957543194e+00 8.017378376035466658e+00
-2.004509276477557667e-01 1.004816739120985902e+00 2.985619051912292932e+01 7.918454393777903277e+00 8.055481387239613156e+00
-2.004102919463415511e-01 1.004848338206377756e+00 2.985525164279919608e+01 7.960437365442640356e+00 8.094004316204310712e+00
-2.003689042027383960e-01 1.004880245121452020e+00 2.985430368011079238e+01 8.002752910478918125e+00 8.132947120877673797e+00
-2.003267520561578252e-01 1.004912464448740161e+00 2.985334649665924189e+01 8.045404511310909612e+00 8.172312446433172894e+00
-2.002838245859695221e-01 1.004945000446990422e+00 2.985237996771591895e+01 8.088395701849544039e+00 8.212097886874369479e+00
-2.002401099048727873e-01 1.004977857735805946e+00 2.985140395788357992e+01 8.131730057296563174e+00 8.252304513481544035e+00
-2.001955926472452907e-01 1.005011041165132735e+00 2.985041832497710601e+01 8.175411196873005437e+00 8.292935070476280757e+00
-2.001502571383520224e-01 1.005044555792377947e+00 2.984942292070621406e+01 8.219442784866169305e+00 8.333993564200842030e+00
-2.001040906250876050e-01 1.005078406413952186e+00 2.984841760459052651e+01 8.263828539027956666e+00 8.375479785118963960e+00
-2.000570803388090901e-01 1.005112597935534202e+00 2.984740223296269335e+01 8.308572225368525466e+00 8.417393762201806240e+00
-2.000092115153579153e-01 1.005147135526457403e+00 2.984637665438618015e+01 8.353677656358032166e+00 8.459737439555439664e+00
-1.999604694426406759e-01 1.005182024378409089e+00 2.984534071682349321e+01 8.399148695672229437e+00 8.502511875293738086e+00
-1.999108381118556155e-01 1.005217269981069084e+00 2.984429425945395664e+01 8.444989254396634948e+00 8.545720250305773646e+00
-1.998602991439232535e-01 1.005252878004303740e+00 2.984323711617522434e+01 8.491203293742279001e+00 8.589366435082832041e+00
-1.998088363560395764e-01 1.005288854151741074e+00 2.984216911995297750e+01 8.537794828326118690e+00 8.633453378938616751e+00
-1.997564351017596662e-01 1.005325203892119657e+00 2.984109011079689111e+01 8.584767931635312266e+00 8.677980387327838940e+00
-1.997030778979497767e-01 1.005361933266593288e+00 2.983999991179778988e+01 8.632126723182823369e+00 8.722951543479105396e+00
-1.996487463559310227e-01 1.005399048253887928e+00 2.983889834797642138e+01 8.679875380127288764e+00 8.768368994546232642e+00
-1.995934227599333588e-01 1.005436555138651489e+00 2.983778523535276506e+01 8.728018131849541561e+00 8.814236681801689954e+00
-1.995370886116871190e-01 1.005474460085178379e+00 2.983666039360021571e+01 8.776559268208698583e+00 8.860556057049263856e+00
-1.994797245996453583e-01 1.005512769719266064e+00 2.983552362878080899e+01 8.825503130363673066e+00 8.907331774047255735e+00
-1.994213090249477294e-01 1.005551490533467485e+00 2.983437475099791314e+01 8.874854122044213867e+00 8.954565847096587206e+00
-1.993618213763165836e-01 1.005590629701853977e+00 2.983321355022436450e+01 8.924616696167946728e+00 9.002265323527348428e+00
-1.993012412708610459e-01 1.005630194250274556e+00 2.983203982092625850e+01 8.974795370347532497e+00 9.050434338669365530e+00
-1.992395511209521797e-01 1.005670190397550456e+00 2.983085338160488575e+01 9.025394739839359914e+00 9.099068431757764586e+00
-1.991767294798124088e-01 1.005710626104647787e+00 2.982965399917967630e+01 9.076419433009874638e+00 9.148177556765704210e+00
-1.991127554870745775e-01 1.005751508715784892e+00 2.982844145897045252e+01 9.127874154367729531e+00 9.197764557501637128e+00
-1.990476072713225908e-01 1.005792845116865619e+00 2.982721555999358998e+01 9.179763683094908089e+00 9.247827033053413359e+00
-1.989812638141462142e-01 1.005834643678168216e+00 2.982597605735177382e+01 9.232092838755983522e+00 9.298373954519696838e+00
-1.989137016489114229e-01 1.005876912301631565e+00 2.982472272015318282e+01 9.284866517736114488e+00 9.349408680418713757e+00
-1.988448953238215744e-01 1.005919658901539560e+00 2.982345531725653487e+01 9.338089685734423995e+00 9.400933247257183822e+00
-1.987748212551472549e-01 1.005962892456411240e+00 2.982217358608972191e+01 9.391767359316174790e+00 9.452956801919532026e+00
-1.987034554557186861e-01 1.006006621153636704e+00 2.982087728766391166e+01 9.445904641410352909e+00 9.505480482605342729e+00
-1.986307737761644487e-01 1.006050853273861900e+00 2.981956618035247430e+01 9.500506706271949042e+00 9.558504824793304877e+00
-1.985567504387728832e-01 1.006095598424716187e+00 2.981823998332980352e+01 9.555578777268022961e+00 9.612039106102100661e+00
-1.984813583354047561e-01 1.006140865673756934e+00 2.981689843192151557e+01 9.611126163117837962e+00 9.666086713849418643e+00
-1.984045698358775645e-01 1.006186664570306144e+00 2.981554124732070221e+01 9.667154239867375765e+00 9.720653047907541477e+00
-1.983263573972672833e-01 1.006233005473952113e+00 2.981416812686392603e+01 9.723668445615381017e+00 9.775747672729062643e+00
-1.982466957710474487e-01 1.006279897735505413e+00 2.981277879793771035e+01 9.780674316785326283e+00 9.831371074790341780e+00
-1.981655581774126873e-01 1.006327351665322167e+00 2.981137295965816492e+01 9.838177451598211221e+00 9.887529036149260264e+00
-1.980829166813672382e-01 1.006375378424373634e+00 2.980995028611425468e+01 9.896183513091937556e+00 9.944231410259632753e+00
-1.979987471069175331e-01 1.006423986668148363e+00 2.980851052578499605e+01 9.954698296467887175e+00 1.000146921930860344e+01
-1.979130233483598345e-01 1.006473187092241206e+00 2.980705336688771467e+01 1.001372764156471185e+01 1.005924616795957149e+01
-1.978257193239283951e-01 1.006522990866856926e+00 2.980557848376898988e+01 1.007327746451984218e+01 1.011756741305141638e+01
-1.977367946194731052e-01 1.006573410370399158e+00 2.980408551519415639e+01 1.013335374425293978e+01 1.017644406551397651e+01
-1.976462086211221436e-01 1.006624458327239902e+00 2.980257408989699641e+01 1.019396254077023478e+01 1.023588723324392369e+01
-1.975539309207061667e-01 1.006676146622878187e+00 2.980104386166470221e+01 1.025511002067878685e+01 1.029590067081753801e+01
-1.974599285191467879e-01 1.006728487650194959e+00 2.979949446948004876e+01 1.031680243171615352e+01 1.035648948052845242e+01
-1.973641723567873263e-01 1.006781493696972341e+00 2.979792555566143264e+01 1.037904611672329658e+01 1.041765631655581004e+01
-1.972666263576690615e-01 1.006835178283459475e+00 2.979633672628187213e+01 1.044184748765132120e+01 1.047940934460287643e+01
-1.971672577557442019e-01 1.006889554634819772e+00 2.979472759639506663e+01 1.050521305839036046e+01 1.054175296959198782e+01
-1.970660324371064920e-01 1.006944636117031111e+00 2.979309777713864449e+01 1.056914943755049663e+01 1.060469055792051307e+01
-1.969629099372977588e-01 1.007000437811283566e+00 2.979144682916427200e+01 1.063366329690878054e+01 1.066823317449506270e+01
-1.968578529463766713e-01 1.007056974266146154e+00 2.978977432916478207e+01 1.069876141989537643e+01 1.073238665863347485e+01
-1.967508302907734485e-01 1.007114258801632189e+00 2.978807989045560589e+01 1.076445071865825120e+01 1.079714831149151877e+01
-1.966417937401057359e-01 1.007172309548908684e+00 2.978636298434015828e+01 1.083073810685665705e+01 1.086253919435451110e+01
-1.965307021026263534e-01 1.007231143623128267e+00 2.978462311251267280e+01 1.089763062453424958e+01 1.092857203363770324e+01
-1.964175517229658774e-01 1.007290770667531810e+00 2.978285999793186889e+01 1.096513558127926302e+01 1.099521931083176263e+01
-1.963022691663565689e-01 1.007351210583210310e+00 2.978107306053801295e+01 1.103326017483491661e+01 1.106250460410124248e+01
-1.961847989106759171e-01 1.007412483618951526e+00 2.977926171038728143e+01 1.110201170471279219e+01 1.113044983220527939e+01
-1.960651234544286137e-01 1.007474604293359999e+00 2.977742552730837389e+01 1.117139770878566374e+01 1.119904628365163113e+01
-1.959431900880327093e-01 1.007537592451134056e+00 2.977556393406235458e+01 1.124142572259476047e+01 1.126830908365524309e+01
-1.958189621547854198e-01 1.007601465723722667e+00 2.977367641923001074e+01 1.131210344713559834e+01 1.133824033719934654e+01
-1.956923945330427128e-01 1.007666243173138465e+00 2.977176242952237217e+01 1.138343867026245704e+01 1.140884667361210347e+01
-1.955634314049166933e-01 1.007731946594722094e+00 2.976982133133172681e+01 1.145543923831596622e+01 1.148014454567405451e+01
-1.954320494034824940e-01 1.007798593411589394e+00 2.976785262067523519e+01 1.152811321902193065e+01 1.155212837593171749e+01
-1.952981909137885830e-01 1.007866203294756513e+00 2.976585572760427212e+01 1.160146875453776794e+01 1.162480073413991377e+01
-1.951617711108444564e-01 1.007934805930894129e+00 2.976382978688093672e+01 1.167551388227687781e+01 1.169820404724314322e+01
-1.950228060823225029e-01 1.008004413971286040e+00 2.976177443688711577e+01 1.175025716066715198e+01 1.177230576567157705e+01
-1.948812002324405157e-01 1.008075055513160789e+00 2.975968886039789751e+01 1.182570692204538965e+01 1.184713602573113889e+01
-1.947369188479509128e-01 1.008146752980808136e+00 2.975757240828122008e+01 1.190187176240955225e+01 1.192269836875686373e+01
-1.945899103634369798e-01 1.008219530209300663e+00 2.975542439033309705e+01 1.197876037986430298e+01 1.199899955256241846e+01
-1.944401186776719137e-01 1.008293412411632062e+00 2.975324407629136658e+01 1.205638157696225754e+01 1.207604905894914715e+01
-1.942874894744137104e-01 1.008368425037705851e+00 2.975103072954531669e+01 1.213474428977696107e+01 1.215385450427959668e+01
-1.941319660044996676e-01 1.008444594478925094e+00 2.974878358637178621e+01 1.221385757336291711e+01 1.223242430798122982e+01
-1.939734904315434105e-01 1.008521947777806016e+00 2.974650186453800060e+01 1.229373061086879382e+01 1.231176649357126074e+01
-1.938120078771986277e-01 1.008600515928679497e+00 2.974418466599452771e+01 1.237437263485210792e+01 1.239190024846610605e+01
-1.936474804850672471e-01 1.008680325769850006e+00 2.974183121605276980e+01 1.245579312724562193e+01 1.247282679983091214e+01
-1.934798527124740597e-01 1.008761406135415539e+00 2.973944068194537849e+01 1.253800167266424914e+01 1.255455182862301022e+01
-1.933090572938056251e-01 1.008843787811903425e+00 2.973701217417163534e+01 1.262100796088356702e+01 1.263708483318496079e+01
-1.931350284807512030e-01 1.008927503308533646e+00 2.973454475333684144e+01 1.270482179407961709e+01 1.272043793091958719e+01
-1.929577029434798030e-01 1.009012585689186281e+00 2.973203746463587294e+01 1.278945311810947949e+01 1.280462178462368072e+01
-1.927770204239144247e-01 1.009099068649258024e+00 2.972948933562773988e+01 1.287491202322971517e+01 1.288964587803368644e+01
-1.925929203975127180e-01 1.009186987217339793e+00 2.972689935560887520e+01 1.296120872874892349e+01 1.297552067705530909e+01
-1.924053407960921724e-01 1.009276376680804166e+00 2.972426650731750897e+01 1.304835361294805729e+01 1.306225421005245302e+01
-1.922142191013342383e-01 1.009367274980404128e+00 2.972158969645852977e+01 1.313635715386116587e+01 1.314985924554542507e+01
-1.920194864566902582e-01 1.009459717494852971e+00 2.971886790534854939e+01 1.322523006703615067e+01 1.323833769776341107e+01
-1.918210796985980182e-01 1.009553751285230172e+00 2.971609977359598176e+01 1.331498293548849254e+01 1.332772180923430483e+01
-1.916189359017066163e-01 1.009649406455355392e+00 2.971328444130228874e+01 1.340562696345686611e+01 1.341799180812493297e+01
-1.914129904184145858e-01 1.009746735965078024e+00 2.971042037717222684e+01 1.349717293065937618e+01 1.350918884993653180e+01
-1.912031744727645255e-01 1.009845772863203761e+00 2.970750663731685748e+01 1.358963232654807918e+01 1.360129531957202964e+01
-1.909894219902309453e-01 1.009946572059322811e+00 2.970454163612710730e+01 1.368301624011179563e+01 1.369434919940070294e+01
-1.907716601020859604e-01 1.010049170177944600e+00 2.970152432748870197e+01 1.377733643893290427e+01 1.378833612843675205e+01
-1.905498203171330784e-01 1.010153624463248523e+00 2.969845306048442524e+01 1.387260432127983378e+01 1.388329160298977705e+01
-1.903238288565980985e-01 1.010259975498647878e+00 2.969532667588111252e+01 1.396883193181371219e+01 1.397920473434133726e+01
-1.900936147750189598e-01 1.010368283108763254e+00 2.969214345059818427e+01 1.406603098155962961e+01 1.407610872818956160e+01
-1.898591033925406679e-01 1.010478591600358245e+00 2.968890211962543546e+01 1.416421380818840170e+01 1.417399482673326183e+01
-1.896202217173810489e-01 1.010590963721605062e+00 2.968560087804656078e+01 1.426339243637908538e+01 1.427289437767263003e+01
-1.893768933549290490e-01 1.010705448139254781e+00 2.968223833682808888e+01 1.436357948859169831e+01 1.437280153270120842e+01
-1.891290482430605102e-01 1.010822112472296253e+00 2.967881255251251460e+01 1.446478725763908102e+01 1.447374959103354364e+01
-1.888766272311277750e-01 1.010941008670388941e+00 2.967532204421763353e+01 1.456702869008866585e+01 1.457573226542384504e+01
-1.886195570559865142e-01 1.011062201059638843e+00 2.967176497010633796e+01 1.467031659236469210e+01 1.467876674482977961e+01
-1.883577377372667727e-01 1.011185755239762063e+00 2.966813945365231575e+01 1.477466394731008492e+01 1.478286824768045449e+01
-1.880910840705444786e-01 1.011311737919331044e+00 2.966444358860294273e+01 1.488008392226403842e+01 1.488804972932963899e+01
-1.878195166087161527e-01 1.011440217673045927e+00 2.966067541690108911e+01 1.498658985009883793e+01 1.499432345895486840e+01
-1.875429573126813354e-01 1.011571266841218897e+00 2.965683287315923877e+01 1.509419517530645294e+01 1.510170461643122231e+01
-1.872613233221546714e-01 1.011704956829964086e+00 2.965291392265271142e+01 1.520291359608131465e+01 1.521020193071084670e+01
-1.869745527982532018e-01 1.011841370378275817e+00 2.964891620193838406e+01 1.531275869888007257e+01 1.531984093401395164e+01
-1.866825710585598153e-01 1.011980577843104800e+00 2.964483771411977742e+01 1.542374467411524819e+01 1.543061902168740218e+01
-1.863852635972467753e-01 1.012122663328498540e+00 2.964067606325605908e+01 1.553588553234599523e+01 1.554255461208438227e+01
-1.860825266177673631e-01 1.012267717321420957e+00 2.963642867065198416e+01 1.564919532217541409e+01 1.565567200595867092e+01
