# Athena++ data at time=1.800000e+00  cycle=1734  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1089  6.79063e+00  4.30677e+00  1.11261e+01  2.52219e+00  0.00000e+00  0.00000e+00
1090  6.79688e+00  4.37296e+00  1.11098e+01  2.52410e+00  0.00000e+00  0.00000e+00
1091  6.80312e+00  4.43599e+00  1.11018e+01  2.52499e+00  0.00000e+00  0.00000e+00
1092  6.80938e+00  4.49534e+00  1.10986e+01  2.52529e+00  0.00000e+00  0.00000e+00
1093  6.81562e+00  4.54600e+00  1.10805e+01  2.52738e+00  0.00000e+00  0.00000e+00
1094  6.82188e+00  4.59034e+00  1.10576e+01  2.53000e+00  0.00000e+00  0.00000e+00
1095  6.82812e+00  4.63358e+00  1.10503e+01  2.53078e+00  0.00000e+00  0.00000e+00
1096  6.83437e+00  4.66736e+00  1.10398e+01  2.53192e+00  0.00000e+00  0.00000e+00
1097  6.84063e+00  4.68406e+00  1.10019e+01  2.53628e+00  0.00000e+00  0.00000e+00
1098  6.84687e+00  4.69291e+00  1.09730e+01  2.53960e+00  0.00000e+00  0.00000e+00
1099  6.85313e+00  4.69791e+00  1.09620e+01  2.54078e+00  0.00000e+00  0.00000e+00
1100  6.85938e+00  4.68750e+00  1.09374e+01  2.54361e+00  0.00000e+00  0.00000e+00
1101  6.86562e+00  4.66752e+00  1.09199e+01  2.54559e+00  0.00000e+00  0.00000e+00
1102  6.87188e+00  4.63731e+00  1.09093e+01  2.54676e+00  0.00000e+00  0.00000e+00
1103  6.87812e+00  4.58917e+00  1.08752e+01  2.55078e+00  0.00000e+00  0.00000e+00
1104  6.88438e+00  4.53481e+00  1.08459e+01  2.55429e+00  0.00000e+00  0.00000e+00
1105  6.89062e+00  4.47846e+00  1.08302e+01  2.55618e+00  0.00000e+00  0.00000e+00
1106  6.89687e+00  4.41102e+00  1.07966e+01  2.56031e+00  0.00000e+00  0.00000e+00
1107  6.90313e+00  4.34161e+00  1.07709e+01  2.56353e+00  0.00000e+00  0.00000e+00
1108  6.90937e+00  4.26772e+00  1.07584e+01  2.56512e+00  0.00000e+00  0.00000e+00
1109  6.91563e+00  4.18163e+00  1.07209e+01  2.56996e+00  0.00000e+00  0.00000e+00
1110  6.92188e+00  4.09085e+00  1.06892e+01  2.57413e+00  0.00000e+00  0.00000e+00
1111  6.92812e+00  4.00186e+00  1.06699e+01  2.57679e+00  0.00000e+00  0.00000e+00
1112  6.93438e+00  3.91038e+00  1.06443e+01  2.58033e+00  0.00000e+00  0.00000e+00
1113  6.94062e+00  3.82487e+00  1.06301e+01  2.58249e+00  0.00000e+00  0.00000e+00
1114  6.94688e+00  3.73849e+00  1.05991e+01  2.58687e+00  0.00000e+00  0.00000e+00
1115  6.95312e+00  3.65295e+00  1.05534e+01  2.59343e+00  0.00000e+00  0.00000e+00
1116  6.95937e+00  3.57918e+00  1.05356e+01  2.59622e+00  0.00000e+00  0.00000e+00
1117  6.96563e+00  3.50753e+00  1.05117e+01  2.59994e+00  0.00000e+00  0.00000e+00
1118  6.97187e+00  3.44040e+00  1.04852e+01  2.60412e+00  0.00000e+00  0.00000e+00
1119  6.97813e+00  3.38091e+00  1.04741e+01  2.60613e+00  0.00000e+00  0.00000e+00
1120  6.98438e+00  3.32266e+00  1.04383e+01  2.61178e+00  0.00000e+00  0.00000e+00
1121  6.99062e+00  3.27493e+00  1.04113e+01  2.61622e+00  0.00000e+00  0.00000e+00
1122  6.99688e+00  3.23768e+00  1.03935e+01  2.61937e+00  0.00000e+00  0.00000e+00
1123  7.00312e+00  3.20934e+00  1.03585e+01  2.62512e+00  0.00000e+00  0.00000e+00
1124  7.00938e+00  3.19617e+00  1.03420e+01  2.62815e+00  0.00000e+00  0.00000e+00
1125  7.01562e+00  3.19363e+00  1.03132e+01  2.63306e+00  0.00000e+00  0.00000e+00
1126  7.02187e+00  3.20222e+00  1.02858e+01  2.63771e+00  0.00000e+00  0.00000e+00
1127  7.02813e+00  3.22289e+00  1.02630e+01  2.64176e+00  0.00000e+00  0.00000e+00
1128  7.03437e+00  3.24958e+00  1.02277e+01  2.64757e+00  0.00000e+00  0.00000e+00
1129  7.04063e+00  3.28816e+00  1.02119e+01  2.65056e+00  0.00000e+00  0.00000e+00
1130  7.04688e+00  3.33012e+00  1.01764e+01  2.65636e+00  0.00000e+00  0.00000e+00
1131  7.05312e+00  3.37907e+00  1.01463e+01  2.66133e+00  0.00000e+00  0.00000e+00
1132  7.05938e+00  3.43763e+00  1.01300e+01  2.66431e+00  0.00000e+00  0.00000e+00
1133  7.06562e+00  3.49551e+00  1.00928e+01  2.67016e+00  0.00000e+00  0.00000e+00
1134  7.07187e+00  3.55684e+00  1.00646e+01  2.67474e+00  0.00000e+00  0.00000e+00
1135  7.07812e+00  3.62241e+00  1.00370e+01  2.67912e+00  0.00000e+00  0.00000e+00
1136  7.08437e+00  3.68588e+00  1.00121e+01  2.68311e+00  0.00000e+00  0.00000e+00
1137  7.09063e+00  3.75188e+00  9.98177e+00  2.68776e+00  0.00000e+00  0.00000e+00
1138  7.09687e+00  3.81146e+00  9.93902e+00  2.69407e+00  0.00000e+00  0.00000e+00
1139  7.10313e+00  3.87982e+00  9.92360e+00  2.69658e+00  0.00000e+00  0.00000e+00
1140  7.10938e+00  3.94433e+00  9.89426e+00  2.70094e+00  0.00000e+00  0.00000e+00
1141  7.11562e+00  4.00228e+00  9.85468e+00  2.70659e+00  0.00000e+00  0.00000e+00
1142  7.12188e+00  4.05795e+00  9.82622e+00  2.71071e+00  0.00000e+00  0.00000e+00
1143  7.12812e+00  4.10675e+00  9.79734e+00  2.71478e+00  0.00000e+00  0.00000e+00
1144  7.13438e+00  4.14878e+00  9.76952e+00  2.71871e+00  0.00000e+00  0.00000e+00
1145  7.14062e+00  4.17965e+00  9.73835e+00  2.72302e+00  0.00000e+00  0.00000e+00
1146  7.14688e+00  4.20445e+00  9.71279e+00  2.72660e+00  0.00000e+00  0.00000e+00
1147  7.15313e+00  4.22125e+00  9.68131e+00  2.73089e+00  0.00000e+00  0.00000e+00
1148  7.15937e+00  4.23043e+00  9.64097e+00  2.73632e+00  0.00000e+00  0.00000e+00
1149  7.16563e+00  4.24288e+00  9.61898e+00  2.73927e+00  0.00000e+00  0.00000e+00
1150  7.17188e+00  4.25041e+00  9.59469e+00  2.74249e+00  0.00000e+00  0.00000e+00
1151  7.17812e+00  4.25582e+00  9.56954e+00  2.74581e+00  0.00000e+00  0.00000e+00
1152  7.18438e+00  4.25778e+00  9.54735e+00  2.74871e+00  0.00000e+00  0.00000e+00
1153  7.19062e+00  4.25331e+00  9.52432e+00  2.75173e+00  0.00000e+00  0.00000e+00
1154  7.19688e+00  4.23452e+00  9.49842e+00  2.75509e+00  0.00000e+00  0.00000e+00
1155  7.20312e+00  4.20105e+00  9.47612e+00  2.75798e+00  0.00000e+00  0.00000e+00
1156  7.20937e+00  4.15907e+00  9.46470e+00  2.75939e+00  0.00000e+00  0.00000e+00
1157  7.21563e+00  4.11468e+00  9.45042e+00  2.76119e+00  0.00000e+00  0.00000e+00
1158  7.22187e+00  4.06192e+00  9.43551e+00  2.76308e+00  0.00000e+00  0.00000e+00
1159  7.22812e+00  4.00802e+00  9.42219e+00  2.76469e+00  0.00000e+00  0.00000e+00
1160  7.23438e+00  3.94931e+00  9.40858e+00  2.76636e+00  0.00000e+00  0.00000e+00
1161  7.24062e+00  3.88722e+00  9.39959e+00  2.76732e+00  0.00000e+00  0.00000e+00
1162  7.24688e+00  3.82337e+00  9.39573e+00  2.76760e+00  0.00000e+00  0.00000e+00
1163  7.25312e+00  3.75593e+00  9.39272e+00  2.76781e+00  0.00000e+00  0.00000e+00
1164  7.25938e+00  3.68917e+00  9.38936e+00  2.76809e+00  0.00000e+00  0.00000e+00
1165  7.26562e+00  3.62083e+00  9.38786e+00  2.76813e+00  0.00000e+00  0.00000e+00
1166  7.27187e+00  3.55431e+00  9.38906e+00  2.76770e+00  0.00000e+00  0.00000e+00
1167  7.27813e+00  3.48754e+00  9.38995e+00  2.76723e+00  0.00000e+00  0.00000e+00
1168  7.28437e+00  3.42230e+00  9.39146e+00  2.76674e+00  0.00000e+00  0.00000e+00
1169  7.29063e+00  3.36127e+00  9.40829e+00  2.76387e+00  0.00000e+00  0.00000e+00
1170  7.29688e+00  3.30029e+00  9.41762e+00  2.76227e+00  0.00000e+00  0.00000e+00
1171  7.30313e+00  3.24373e+00  9.42362e+00  2.76095e+00  0.00000e+00  0.00000e+00
1172  7.30938e+00  3.19253e+00  9.43518e+00  2.75876e+00  0.00000e+00  0.00000e+00
1173  7.31562e+00  3.14323e+00  9.43606e+00  2.75816e+00  0.00000e+00  0.00000e+00
1174  7.32188e+00  3.10216e+00  9.44790e+00  2.75612e+00  0.00000e+00  0.00000e+00
1175  7.32812e+00  3.06819e+00  9.46059e+00  2.75375e+00  0.00000e+00  0.00000e+00
1176  7.33437e+00  3.04663e+00  9.48256e+00  2.74999e+00  0.00000e+00  0.00000e+00
1177  7.34063e+00  3.02913e+00  9.48943e+00  2.74821e+00  0.00000e+00  0.00000e+00
1178  7.34687e+00  3.02272e+00  9.51506e+00  2.74360e+00  0.00000e+00  0.00000e+00
1179  7.35313e+00  3.02197e+00  9.54903e+00  2.73826e+00  0.00000e+00  0.00000e+00
1180  7.35938e+00  3.02117e+00  9.55745e+00  2.73677e+00  0.00000e+00  0.00000e+00
1181  7.36562e+00  3.03217e+00  9.56704e+00  2.73458e+00  0.00000e+00  0.00000e+00
1182  7.37188e+00  3.06659e+00  9.58321e+00  2.72336e+00  0.00000e+00  0.00000e+00
1183  7.37812e+00  3.11448e+00  9.60522e+00  2.72848e+00  0.00000e+00  0.00000e+00
1184  7.38437e+00  3.20549e+00  9.86846e+00  2.75792e+00  0.00000e+00  0.00000e+00
1185  7.39062e+00  3.22272e+00  9.83332e+00  2.73888e+00  0.00000e+00  0.00000e+00
1186  7.39687e+00  2.11749e+00  5.45748e+00  1.91804e+00  0.00000e+00  0.00000e+00
1187  7.40313e+00  1.06880e+00  1.44698e+00  3.41407e-01  0.00000e+00  0.00000e+00
1188  7.40937e+00  8.85724e-01  1.01158e+00  1.03724e-02  0.00000e+00  0.00000e+00
1189  7.41563e+00  8.84140e-01  1.00081e+00  7.25492e-04  0.00000e+00  0.00000e+00
1190  7.42188e+00  8.88789e-01  1.00003e+00  2.49534e-05  0.00000e+00  0.00000e+00
1191  7.42812e+00  8.94020e-01  1.00000e+00  8.96870e-07  0.00000e+00  0.00000e+00
1192  7.43438e+00  8.99371e-01  1.00000e+00  3.20663e-08  0.00000e+00  0.00000e+00
1193  7.44062e+00  9.04820e-01  1.00000e+00  1.16427e-09  0.00000e+00  0.00000e+00
1194  7.44688e+00  9.10362e-01  1.00000e+00  4.27541e-11  0.00000e+00  0.00000e+00
1195  7.45312e+00  9.15992e-01  1.00000e+00  1.55976e-12  0.00000e+00  0.00000e+00
1196  7.45938e+00  9.21704e-01  1.00000e+00  5.76124e-14  0.00000e+00  0.00000e+00
1197  7.46563e+00  9.27493e-01  1.00000e+00  2.25880e-15  0.00000e+00  0.00000e+00
1198  7.47187e+00  9.33352e-01  1.00000e+00  2.64284e-16  0.00000e+00  0.00000e+00
1199  7.47813e+00  9.39277e-01  1.00000e+00  3.71959e-16  0.00000e+00  0.00000e+00
1200  7.48438e+00  9.45260e-01  1.00000e+00  2.18252e-16  0.00000e+00  0.00000e+00
1201  7.49062e+00  9.51297e-01  1.00000e+00 -2.28734e-16  0.00000e+00  0.00000e+00
1202  7.49688e+00  9.57382e-01  1.00000e+00 -2.49911e-16  0.00000e+00  0.00000e+00
1203  7.50312e+00  9.63508e-01  1.00000e+00 -3.37729e-16  0.00000e+00  0.00000e+00
1204  7.50937e+00  9.69670e-01  1.00000e+00 -3.57392e-16  0.00000e+00  0.00000e+00
1205  7.51562e+00  9.75862e-01  1.00000e+00 -4.31827e-16  0.00000e+00  0.00000e+00
1206  7.52188e+00  9.82077e-01  1.00000e+00 -3.40190e-16  0.00000e+00  0.00000e+00
1207  7.52813e+00  9.88309e-01  1.00000e+00 -5.54638e-17  0.00000e+00  0.00000e+00
1208  7.53437e+00  9.94553e-01  1.00000e+00 -4.25323e-17  0.00000e+00  0.00000e+00
1209  7.54063e+00  1.00080e+00  1.00000e+00  9.57775e-17  0.00000e+00  0.00000e+00
1210  7.54688e+00  1.00705e+00  1.00000e+00 -5.32545e-17  0.00000e+00  0.00000e+00
1211  7.55312e+00  1.01329e+00  1.00000e+00 -6.75710e-17  0.00000e+00  0.00000e+00
1212  7.55938e+00  1.01952e+00  1.00000e+00  2.41583e-16  0.00000e+00  0.00000e+00
1213  7.56562e+00  1.02573e+00  1.00000e+00  9.12846e-17  0.00000e+00  0.00000e+00
1214  7.57188e+00  1.03192e+00  1.00000e+00  7.04300e-17  0.00000e+00  0.00000e+00
1215  7.57812e+00  1.03807e+00  1.00000e+00 -5.97085e-17  0.00000e+00  0.00000e+00
1216  7.58437e+00  1.04419e+00  1.00000e+00 -1.94350e-16  0.00000e+00  0.00000e+00
1217  7.59063e+00  1.05026e+00  1.00000e+00 -3.09771e-16  0.00000e+00  0.00000e+00
1218  7.59687e+00  1.05628e+00  1.00000e+00 -4.58726e-16  0.00000e+00  0.00000e+00
1219  7.60313e+00  1.06225e+00  1.00000e+00 -3.83345e-16  0.00000e+00  0.00000e+00
1220  7.60938e+00  1.06816e+00  1.00000e+00 -1.58703e-16  0.00000e+00  0.00000e+00
1221  7.61562e+00  1.07400e+00  1.00000e+00  5.83193e-17  0.00000e+00  0.00000e+00
1222  7.62188e+00  1.07977e+00  1.00000e+00 -1.64909e-16  0.00000e+00  0.00000e+00
1223  7.62812e+00  1.08546e+00  1.00000e+00 -7.75425e-17  0.00000e+00  0.00000e+00
1224  7.63437e+00  1.09107e+00  1.00000e+00  1.62612e-16  0.00000e+00  0.00000e+00
1225  7.64062e+00  1.09659e+00  1.00000e+00  1.44341e-16  0.00000e+00  0.00000e+00
1226  7.64688e+00  1.10201e+00  1.00000e+00 -1.83472e-18  0.00000e+00  0.00000e+00
1227  7.65313e+00  1.10734e+00  1.00000e+00 -5.98046e-17  0.00000e+00  0.00000e+00
1228  7.65937e+00  1.11256e+00  1.00000e+00 -6.46507e-17  0.00000e+00  0.00000e+00
1229  7.66562e+00  1.11767e+00  1.00000e+00 -2.75635e-16  0.00000e+00  0.00000e+00
1230  7.67188e+00  1.12266e+00  1.00000e+00 -2.79302e-16  0.00000e+00  0.00000e+00
1231  7.67813e+00  1.12754e+00  1.00000e+00 -1.21193e-16  0.00000e+00  0.00000e+00
1232  7.68438e+00  1.13229e+00  1.00000e+00 -2.43101e-16  0.00000e+00  0.00000e+00
1233  7.69062e+00  1.13691e+00  1.00000e+00 -2.48516e-16  0.00000e+00  0.00000e+00
1234  7.69688e+00  1.14140e+00  1.00000e+00 -2.21322e-16  0.00000e+00  0.00000e+00
1235  7.70312e+00  1.14575e+00  1.00000e+00 -2.39969e-16  0.00000e+00  0.00000e+00
1236  7.70937e+00  1.14996e+00  1.00000e+00 -3.86858e-16  0.00000e+00  0.00000e+00
1237  7.71563e+00  1.15402e+00  1.00000e+00 -4.95474e-16  0.00000e+00  0.00000e+00
1238  7.72187e+00  1.15793e+00  1.00000e+00 -5.30627e-16  0.00000e+00  0.00000e+00
1239  7.72813e+00  1.16169e+00  1.00000e+00 -4.79828e-16  0.00000e+00  0.00000e+00
1240  7.73438e+00  1.16529e+00  1.00000e+00 -4.45928e-16  0.00000e+00  0.00000e+00
1241  7.74062e+00  1.16873e+00  1.00000e+00 -5.40568e-16  0.00000e+00  0.00000e+00
1242  7.74688e+00  1.17200e+00  1.00000e+00 -7.09731e-16  0.00000e+00  0.00000e+00
1243  7.75312e+00  1.17510e+00  1.00000e+00 -6.25731e-16  0.00000e+00  0.00000e+00
1244  7.75938e+00  1.17804e+00  1.00000e+00 -5.34765e-16  0.00000e+00  0.00000e+00
1245  7.76562e+00  1.18080e+00  1.00000e+00 -4.40145e-16  0.00000e+00  0.00000e+00
1246  7.77187e+00  1.18338e+00  1.00000e+00 -5.50239e-17  0.00000e+00  0.00000e+00
1247  7.77813e+00  1.18579e+00  1.00000e+00 -1.32455e-16  0.00000e+00  0.00000e+00
1248  7.78437e+00  1.18801e+00  1.00000e+00 -1.29821e-16  0.00000e+00  0.00000e+00
1249  7.79062e+00  1.19005e+00  1.00000e+00 -1.32740e-16  0.00000e+00  0.00000e+00
1250  7.79688e+00  1.19190e+00  1.00000e+00 -4.42956e-16  0.00000e+00  0.00000e+00
1251  7.80313e+00  1.19357e+00  1.00000e+00 -4.43724e-16  0.00000e+00  0.00000e+00
1252  7.80938e+00  1.19505e+00  1.00000e+00 -4.70447e-16  0.00000e+00  0.00000e+00
1253  7.81562e+00  1.19633e+00  1.00000e+00 -4.72907e-16  0.00000e+00  0.00000e+00
1254  7.82187e+00  1.19743e+00  1.00000e+00 -4.81740e-16  0.00000e+00  0.00000e+00
1255  7.82812e+00  1.19833e+00  1.00000e+00 -3.35173e-16  0.00000e+00  0.00000e+00
1256  7.83438e+00  1.19904e+00  1.00000e+00 -4.51731e-16  0.00000e+00  0.00000e+00
1257  7.84063e+00  1.19955e+00  1.00000e+00 -4.33649e-16  0.00000e+00  0.00000e+00
1258  7.84687e+00  1.19987e+00  1.00000e+00 -4.45451e-16  0.00000e+00  0.00000e+00
1259  7.85313e+00  1.20000e+00  1.00000e+00 -4.39031e-16  0.00000e+00  0.00000e+00
1260  7.85938e+00  1.19993e+00  1.00000e+00 -4.36444e-16  0.00000e+00  0.00000e+00
1261  7.86562e+00  1.19966e+00  1.00000e+00 -3.31746e-16  0.00000e+00  0.00000e+00
1262  7.87188e+00  1.19920e+00  1.00000e+00 -4.32281e-16  0.00000e+00  0.00000e+00
1263  7.87812e+00  1.19854e+00  1.00000e+00 -5.26873e-16  0.00000e+00  0.00000e+00
1264  7.88438e+00  1.19770e+00  1.00000e+00 -6.16285e-16  0.00000e+00  0.00000e+00
1265  7.89062e+00  1.19665e+00  1.00000e+00 -8.72235e-16  0.00000e+00  0.00000e+00
1266  7.89687e+00  1.19542e+00  1.00000e+00 -9.19146e-16  0.00000e+00  0.00000e+00
1267  7.90313e+00  1.19399e+00  1.00000e+00 -9.49902e-16  0.00000e+00  0.00000e+00
1268  7.90937e+00  1.19238e+00  1.00000e+00 -9.56244e-16  0.00000e+00  0.00000e+00
1269  7.91563e+00  1.19058e+00  1.00000e+00 -9.14322e-16  0.00000e+00  0.00000e+00
1270  7.92188e+00  1.18859e+00  1.00000e+00 -1.05242e-15  0.00000e+00  0.00000e+00
1271  7.92812e+00  1.18641e+00  1.00000e+00 -1.21921e-15  0.00000e+00  0.00000e+00
1272  7.93438e+00  1.18406e+00  1.00000e+00 -1.06919e-15  0.00000e+00  0.00000e+00
1273  7.94062e+00  1.18152e+00  1.00000e+00 -9.32430e-16  0.00000e+00  0.00000e+00
1274  7.94687e+00  1.17881e+00  1.00000e+00 -8.77020e-16  0.00000e+00  0.00000e+00
1275  7.95312e+00  1.17593e+00  1.00000e+00 -6.75927e-16  0.00000e+00  0.00000e+00
1276  7.95938e+00  1.17287e+00  1.00000e+00 -5.35575e-16  0.00000e+00  0.00000e+00
1277  7.96563e+00  1.16964e+00  1.00000e+00 -4.96961e-16  0.00000e+00  0.00000e+00
1278  7.97187e+00  1.16625e+00  1.00000e+00 -3.60093e-16  0.00000e+00  0.00000e+00
1279  7.97812e+00  1.16269e+00  1.00000e+00 -4.88867e-16  0.00000e+00  0.00000e+00
1280  7.98438e+00  1.15898e+00  1.00000e+00 -5.12643e-16  0.00000e+00  0.00000e+00
1281  7.99063e+00  1.15511e+00  1.00000e+00 -5.07027e-16  0.00000e+00  0.00000e+00
1282  7.99688e+00  1.15109e+00  1.00000e+00 -4.51565e-16  0.00000e+00  0.00000e+00
1283  8.00313e+00  1.14692e+00  1.00000e+00 -4.43161e-16  0.00000e+00  0.00000e+00
1284  8.00937e+00  1.14261e+00  1.00000e+00 -5.66552e-16  0.00000e+00  0.00000e+00
1285  8.01562e+00  1.13816e+00  1.00000e+00 -5.75500e-16  0.00000e+00  0.00000e+00
1286  8.02188e+00  1.13357e+00  1.00000e+00 -5.78320e-16  0.00000e+00  0.00000e+00
1287  8.02812e+00  1.12886e+00  1.00000e+00 -6.81049e-16  0.00000e+00  0.00000e+00
1288  8.03438e+00  1.12401e+00  1.00000e+00 -4.99410e-16  0.00000e+00  0.00000e+00
1289  8.04062e+00  1.11905e+00  1.00000e+00 -3.64580e-16  0.00000e+00  0.00000e+00
1290  8.04688e+00  1.11397e+00  1.00000e+00 -6.62510e-16  0.00000e+00  0.00000e+00
1291  8.05313e+00  1.10878e+00  1.00000e+00 -6.19684e-16  0.00000e+00  0.00000e+00
1292  8.05937e+00  1.10348e+00  1.00000e+00 -8.64374e-16  0.00000e+00  0.00000e+00
1293  8.06563e+00  1.09809e+00  1.00000e+00 -4.82248e-16  0.00000e+00  0.00000e+00
1294  8.07187e+00  1.09259e+00  1.00000e+00 -3.19592e-16  0.00000e+00  0.00000e+00
1295  8.07812e+00  1.08701e+00  1.00000e+00 -5.33110e-16  0.00000e+00  0.00000e+00
1296  8.08438e+00  1.08134e+00  1.00000e+00 -6.48387e-16  0.00000e+00  0.00000e+00
1297  8.09062e+00  1.07559e+00  1.00000e+00 -3.60987e-16  0.00000e+00  0.00000e+00
1298  8.09688e+00  1.06977e+00  1.00000e+00 -4.35064e-16  0.00000e+00  0.00000e+00
1299  8.10312e+00  1.06388e+00  1.00000e+00 -3.80794e-16  0.00000e+00  0.00000e+00
1300  8.10938e+00  1.05792e+00  1.00000e+00 -4.16876e-16  0.00000e+00  0.00000e+00
1301  8.11563e+00  1.05191e+00  1.00000e+00 -3.81989e-16  0.00000e+00  0.00000e+00
1302  8.12187e+00  1.04585e+00  1.00000e+00 -4.02082e-16  0.00000e+00  0.00000e+00
1303  8.12813e+00  1.03975e+00  1.00000e+00 -5.47611e-16  0.00000e+00  0.00000e+00
1304  8.13437e+00  1.03361e+00  1.00000e+00 -6.83148e-16  0.00000e+00  0.00000e+00
1305  8.14062e+00  1.02743e+00  1.00000e+00 -6.65243e-16  0.00000e+00  0.00000e+00
1306  8.14688e+00  1.02123e+00  1.00000e+00 -7.01970e-16  0.00000e+00  0.00000e+00
1307  8.15312e+00  1.01500e+00  1.00000e+00 -5.72805e-16  0.00000e+00  0.00000e+00
1308  8.15938e+00  1.00876e+00  1.00000e+00 -4.21838e-16  0.00000e+00  0.00000e+00
1309  8.16562e+00  1.00252e+00  1.00000e+00 -4.61519e-16  0.00000e+00  0.00000e+00
1310  8.17188e+00  9.96266e-01  1.00000e+00 -4.09450e-16  0.00000e+00  0.00000e+00
1311  8.17813e+00  9.90020e-01  1.00000e+00 -4.78993e-16  0.00000e+00  0.00000e+00
1312  8.18437e+00  9.83784e-01  1.00000e+00 -3.98584e-16  0.00000e+00  0.00000e+00
1313  8.19063e+00  9.77563e-01  1.00000e+00 -4.65250e-16  0.00000e+00  0.00000e+00
1314  8.19687e+00  9.71365e-01  1.00000e+00 -4.69651e-16  0.00000e+00  0.00000e+00
1315  8.20312e+00  9.65194e-01  1.00000e+00 -4.07897e-16  0.00000e+00  0.00000e+00
1316  8.20938e+00  9.59057e-01  1.00000e+00 -3.94120e-16  0.00000e+00  0.00000e+00
1317  8.21562e+00  9.52961e-01  1.00000e+00 -6.95446e-17  0.00000e+00  0.00000e+00
1318  8.22188e+00  9.46910e-01  1.00000e+00  3.55787e-17  0.00000e+00  0.00000e+00
1319  8.22812e+00  9.40911e-01  1.00000e+00 -3.11734e-16  0.00000e+00  0.00000e+00
1320  8.23438e+00  9.34970e-01  1.00000e+00 -3.52929e-16  0.00000e+00  0.00000e+00
1321  8.24063e+00  9.29092e-01  1.00000e+00 -3.33199e-16  0.00000e+00  0.00000e+00
1322  8.24687e+00  9.23284e-01  1.00000e+00 -1.42034e-16  0.00000e+00  0.00000e+00
1323  8.25313e+00  9.17550e-01  1.00000e+00 -3.99182e-16  0.00000e+00  0.00000e+00
1324  8.25937e+00  9.11897e-01  1.00000e+00 -2.29510e-16  0.00000e+00  0.00000e+00
1325  8.26562e+00  9.06330e-01  1.00000e+00 -8.50366e-17  0.00000e+00  0.00000e+00
1326  8.27188e+00  9.00855e-01  1.00000e+00 -2.49335e-17  0.00000e+00  0.00000e+00
1327  8.27812e+00  8.95476e-01  1.00000e+00  1.03281e-16  0.00000e+00  0.00000e+00
1328  8.28438e+00  8.90199e-01  1.00000e+00  2.06874e-16  0.00000e+00  0.00000e+00
1329  8.29062e+00  8.85030e-01  1.00000e+00  2.25965e-16  0.00000e+00  0.00000e+00
1330  8.29688e+00  8.79973e-01  1.00000e+00  2.41732e-16  0.00000e+00  0.00000e+00
1331  8.30313e+00  8.75033e-01  1.00000e+00  5.92389e-16  0.00000e+00  0.00000e+00
1332  8.30937e+00  8.70215e-01  1.00000e+00  5.76398e-16  0.00000e+00  0.00000e+00
1333  8.31563e+00  8.65524e-01  1.00000e+00  3.27867e-16  0.00000e+00  0.00000e+00
1334  8.32187e+00  8.60964e-01  1.00000e+00  5.77046e-16  0.00000e+00  0.00000e+00
1335  8.32812e+00  8.56540e-01  1.00000e+00  6.39507e-16  0.00000e+00  0.00000e+00
1336  8.33438e+00  8.52256e-01  1.00000e+00  7.93398e-16  0.00000e+00  0.00000e+00
1337  8.34062e+00  8.48116e-01  1.00000e+00  7.84219e-16  0.00000e+00  0.00000e+00
1338  8.34688e+00  8.44125e-01  1.00000e+00  8.18868e-16  0.00000e+00  0.00000e+00
1339  8.35312e+00  8.40285e-01  1.00000e+00  9.33093e-16  0.00000e+00  0.00000e+00
1340  8.35938e+00  8.36602e-01  1.00000e+00  8.67013e-16  0.00000e+00  0.00000e+00
1341  8.36563e+00  8.33078e-01  1.00000e+00  7.54945e-16  0.00000e+00  0.00000e+00
1342  8.37187e+00  8.29718e-01  1.00000e+00  9.54397e-16  0.00000e+00  0.00000e+00
1343  8.37813e+00  8.26523e-01  1.00000e+00  8.55948e-16  0.00000e+00  0.00000e+00
1344  8.38437e+00  8.23498e-01  1.00000e+00  1.02994e-15  0.00000e+00  0.00000e+00
1345  8.39062e+00  8.20646e-01  1.00000e+00  8.11821e-16  0.00000e+00  0.00000e+00
1346  8.39688e+00  8.17968e-01  1.00000e+00  8.37330e-16  0.00000e+00  0.00000e+00
1347  8.40312e+00  8.15468e-01  1.00000e+00  4.12746e-16  0.00000e+00  0.00000e+00
1348  8.40938e+00  8.13149e-01  1.00000e+00  5.73582e-16  0.00000e+00  0.00000e+00
1349  8.41562e+00  8.11011e-01  1.00000e+00  7.43747e-16  0.00000e+00  0.00000e+00
1350  8.42188e+00  8.09059e-01  1.00000e+00  8.16367e-16  0.00000e+00  0.00000e+00
1351  8.42813e+00  8.07293e-01  1.00000e+00  7.87676e-16  0.00000e+00  0.00000e+00
1352  8.43437e+00  8.05715e-01  1.00000e+00  8.58498e-16  0.00000e+00  0.00000e+00
1353  8.44063e+00  8.04326e-01  1.00000e+00  1.00806e-15  0.00000e+00  0.00000e+00
1354  8.44687e+00  8.03129e-01  1.00000e+00  1.01732e-15  0.00000e+00  0.00000e+00
1355  8.45312e+00  8.02124e-01  1.00000e+00  8.24496e-16  0.00000e+00  0.00000e+00
1356  8.45938e+00  8.01312e-01  1.00000e+00  1.01338e-15  0.00000e+00  0.00000e+00
1357  8.46562e+00  8.00695e-01  1.00000e+00  1.03551e-15  0.00000e+00  0.00000e+00
1358  8.47188e+00  8.00272e-01  1.00000e+00  1.02917e-15  0.00000e+00  0.00000e+00
1359  8.47812e+00  8.00044e-01  1.00000e+00  8.67079e-16  0.00000e+00  0.00000e+00
